event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-19 15:58:40 UTC,view,26300410,2053013563424899933,"",vega,9.78,514919750,0000134b-b2b0-4730-ba4f-f627f2b45de1
2019-11-19 15:58:55 UTC,view,26300423,2053013563424899933,"",vega,11.58,514919750,0000134b-b2b0-4730-ba4f-f627f2b45de1
2019-11-19 15:59:32 UTC,view,100002176,2053013563424899933,"",vega,19.31,514919750,0000134b-b2b0-4730-ba4f-f627f2b45de1
2019-11-02 08:31:10 UTC,view,17302616,2053013553853497655,"",chanel,123.55,563180871,0000145a-b981-424b-ba76-5e8f50beb12d
2019-11-02 08:35:35 UTC,purchase,17302616,2053013553853497655,"",chanel,123.55,563180871,0000145a-b981-424b-ba76-5e8f50beb12d
2019-11-03 13:05:06 UTC,view,5100816,2053013553375346967,"",xiaomi,29.56,514598117,000015e0-0fe1-440b-9d4b-1395cef84f38
2019-11-03 13:06:37 UTC,view,1005141,2053013555631882655,electronics.smartphone,apple,1607.31,514598117,000015e0-0fe1-440b-9d4b-1395cef84f38
2019-11-03 13:08:13 UTC,view,5701123,2053013553970938175,auto.accessories.player,kenwood,51.48,514598117,000015e0-0fe1-440b-9d4b-1395cef84f38
2019-11-03 13:14:02 UTC,view,13105315,2053013553526341921,"",nitro,257.41,514598117,000015e0-0fe1-440b-9d4b-1395cef84f38
2019-11-17 15:58:27 UTC,view,26300355,2053013563584283495,"",lucente,376.07,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 15:59:17 UTC,view,26300355,2053013563584283495,"",lucente,376.07,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 15:59:31 UTC,view,26300355,2053013563584283495,"",lucente,376.07,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:00:20 UTC,view,26300355,2053013563584283495,"",lucente,376.07,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:01:33 UTC,view,26400291,2053013563651392361,"",lucente,200.26,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:02:52 UTC,view,26500124,2053013563550729061,"",lucente,143.89,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:04:24 UTC,view,26500138,2053013563550729061,"",lucente,127.67,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:06:07 UTC,view,26500138,2053013563550729061,"",lucente,127.67,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:07:22 UTC,view,26400196,2053013563651392361,"","",404.13,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:08:10 UTC,view,26400490,2053013563651392361,"","",206.18,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:10:17 UTC,view,26400190,2053013563651392361,"","",146.21,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-17 16:11:30 UTC,view,26400236,2053013563651392361,"","",227.29,569441815,0000166a-77f9-4701-8502-ddfcf6d4b6eb
2019-11-09 06:58:08 UTC,view,7600052,2053013552821698803,"",tp-link,18.92,569222762,00001736-bb7c-4846-b9bf-a977a98ee81a
2019-11-09 06:58:12 UTC,view,7600052,2053013552821698803,"",tp-link,18.92,569222762,00001736-bb7c-4846-b9bf-a977a98ee81a
2019-11-23 20:03:08 UTC,view,14400061,2053013558492398155,"",crown,10.18,512651600,0000189b-6d2d-45bc-a65c-3a9d94e330a4
2019-11-18 12:34:15 UTC,view,26400316,2053013563651392361,"",lucente,150.07,564380291,00001a20-a58b-4966-8db5-ebf6b0f0423f
2019-11-18 12:34:55 UTC,view,26300101,2053013563584283495,"",lucente,172.21,564380291,00001a20-a58b-4966-8db5-ebf6b0f0423f
2019-11-18 12:35:52 UTC,view,26201673,2053013563693335403,"","",187.39,564380291,00001a20-a58b-4966-8db5-ebf6b0f0423f
2019-11-18 12:38:31 UTC,view,26201521,2053013563693335403,"","",191.77,564380291,00001a20-a58b-4966-8db5-ebf6b0f0423f
2019-11-05 20:58:20 UTC,view,1004250,2053013555631882655,electronics.smartphone,apple,778.35,512622142,00001a36-7f5a-4c05-a52b-e9935de5331e
2019-11-11 15:03:16 UTC,view,16000644,2053013558223962683,"","",46.33,555139418,00001d55-2da7-412f-b09d-de7485fde4df
2019-11-11 15:04:27 UTC,view,16000644,2053013558223962683,"","",46.33,555139418,00001d55-2da7-412f-b09d-de7485fde4df
2019-11-11 15:05:04 UTC,view,16400198,2053013558249128509,"","",102.96,555139418,00001d55-2da7-412f-b09d-de7485fde4df
2019-11-11 15:06:08 UTC,view,15901732,2053013558190408249,"","",34.75,555139418,00001d55-2da7-412f-b09d-de7485fde4df
2019-11-11 15:06:38 UTC,view,16000644,2053013558223962683,"","",46.33,555139418,00001d55-2da7-412f-b09d-de7485fde4df
2019-11-26 02:25:12 UTC,view,17601131,2053013558895051365,"",doliva,14.13,570375466,00001e45-6a24-bc6d-990b-9ecfcd3da9a6
2019-11-07 01:28:45 UTC,view,12703498,2053013553559896355,"",cordiant,40.93,543367968,0000222d-b2b9-473d-9363-b912d1e05588
2019-11-07 01:29:34 UTC,view,12718412,2053013553559896355,"",triangle,69.24,543367968,0000222d-b2b9-473d-9363-b912d1e05588
2019-11-14 13:09:27 UTC,view,1480161,2053013561092866779,computers.desktop,acer,192.8,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:11:32 UTC,view,1480161,2053013561092866779,computers.desktop,acer,192.8,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:12:45 UTC,view,1401129,2053013561092866779,computers.desktop,remix,75.97,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:14:26 UTC,view,1480724,2053013561092866779,computers.desktop,gigabyte,112.55,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:15:25 UTC,view,1480724,2053013561092866779,computers.desktop,gigabyte,112.55,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:15:57 UTC,view,1480477,2053013561092866779,computers.desktop,apple,1029.6,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:16:20 UTC,view,1480477,2053013561092866779,computers.desktop,apple,1029.6,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:17:23 UTC,view,1401924,2053013561092866779,computers.desktop,hp,306.12,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:17:37 UTC,view,1401924,2053013561092866779,computers.desktop,hp,306.12,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:17:56 UTC,view,100008587,2053013561092866779,computers.desktop,pulser,229.07,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:18:23 UTC,view,100008587,2053013561092866779,computers.desktop,pulser,229.07,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:18:49 UTC,view,100008576,2053013561092866779,computers.desktop,pulser,401.53,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:19:06 UTC,view,100008576,2053013561092866779,computers.desktop,pulser,401.53,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:19:49 UTC,view,100010084,2053013561092866779,computers.desktop,"",0.0,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:20:06 UTC,view,100010084,2053013561092866779,computers.desktop,"",0.0,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:21:09 UTC,view,1401567,2053013561092866779,computers.desktop,avalon,205.15,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-14 13:21:25 UTC,view,1401567,2053013561092866779,computers.desktop,avalon,205.15,529435838,00002268-1b1a-4787-b8ec-e76c2da106aa
2019-11-12 11:47:24 UTC,view,20100290,2053013559473865347,"",nika,88.81,556677167,0000264c-75d2-4049-ab5d-93e6dd64650d
2019-11-12 11:47:51 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,203.07,556677167,0000264c-75d2-4049-ab5d-93e6dd64650d
2019-11-16 11:18:37 UTC,view,13700195,2053013557452210699,"",erlit,297.74,531142295,000029a6-1986-4a71-8139-53669c1adaba
2019-11-16 11:19:30 UTC,view,13700078,2053013557452210699,"",erlit,297.49,531142295,000029a6-1986-4a71-8139-53669c1adaba
2019-11-16 11:19:59 UTC,view,13700078,2053013557452210699,"",erlit,297.49,531142295,000029a6-1986-4a71-8139-53669c1adaba
2019-11-16 11:20:12 UTC,view,13700170,2053013557452210699,"",erlit,427.78,531142295,000029a6-1986-4a71-8139-53669c1adaba
2019-11-16 11:20:40 UTC,view,13700170,2053013557452210699,"",erlit,427.78,531142295,000029a6-1986-4a71-8139-53669c1adaba
2019-11-16 11:20:50 UTC,view,13700170,2053013557452210699,"",erlit,427.78,531142295,000029a6-1986-4a71-8139-53669c1adaba
2019-11-15 06:09:33 UTC,view,27900036,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:09:44 UTC,view,27900038,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:11:45 UTC,view,27900036,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:12:36 UTC,view,27900038,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:23:00 UTC,view,27900036,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:23:58 UTC,view,27900038,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:30:11 UTC,view,27900036,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:31:02 UTC,view,27900029,2053013564741911467,"","",39.9,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:31:33 UTC,view,27900034,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-15 06:31:54 UTC,view,27900038,2053013564741911467,"","",36.04,512365706,00002d7c-4984-4b2a-a58c-0f77981d31b2
2019-11-17 08:22:06 UTC,view,4600692,2053013563944993659,appliances.kitchen.dishwasher,schaublorenz,489.05,519594236,00002e0a-8b74-4c72-bb5a-99e04fa264da
2019-11-17 08:22:37 UTC,view,4600695,2053013563944993659,appliances.kitchen.dishwasher,schaublorenz,386.08,519594236,00002e0a-8b74-4c72-bb5a-99e04fa264da
2019-11-17 08:22:39 UTC,view,4600692,2053013563944993659,appliances.kitchen.dishwasher,schaublorenz,489.05,519594236,00002e0a-8b74-4c72-bb5a-99e04fa264da
2019-11-17 08:23:03 UTC,view,4600692,2053013563944993659,appliances.kitchen.dishwasher,schaublorenz,489.05,519594236,00002e0a-8b74-4c72-bb5a-99e04fa264da
2019-11-15 10:45:17 UTC,view,18700070,2053013555380224399,"",sv,308.89,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:46:18 UTC,view,13200688,2053013557192163841,furniture.bedroom.bed,sv,214.68,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:47:22 UTC,view,13201121,2053013557192163841,furniture.bedroom.bed,brw,155.47,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:48:06 UTC,view,13201121,2053013557192163841,furniture.bedroom.bed,brw,155.47,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:50:02 UTC,view,13200164,2053013557192163841,furniture.bedroom.bed,brw,104.25,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:50:23 UTC,view,13200392,2053013557192163841,furniture.bedroom.bed,brw,525.11,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:50:54 UTC,view,17200829,2053013559792632471,furniture.living_room.sofa,"",591.78,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:51:21 UTC,view,17200922,2053013559792632471,furniture.living_room.sofa,"",437.57,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:51:53 UTC,view,56700007,2151564095713706619,"",intex,34.75,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:52:08 UTC,view,56700012,2151564095713706619,"",intex,74.65,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:52:24 UTC,view,56700012,2151564095713706619,"",intex,74.65,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:57:45 UTC,view,3701056,2053013565983425517,appliances.environment.vacuum,samsung,69.45,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:58:12 UTC,view,3700777,2053013565983425517,appliances.environment.vacuum,samsung,176.04,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-15 10:58:53 UTC,view,3700777,2053013565983425517,appliances.environment.vacuum,samsung,176.04,514504087,00002ea0-6a36-47a9-acc9-5b0024c586f9
2019-11-02 13:15:07 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,575.54,541824357,000030fb-79e3-41b0-a9ee-5381664afe63
2019-11-27 06:54:22 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,104.25,574728524,0000334c-e481-4c49-b66b-53e3d2e2d2d0
2019-11-19 03:28:37 UTC,view,17200522,2053013559792632471,furniture.living_room.sofa,"",241.94,522418934,000035d8-a7d3-4176-8c8b-060e5d68640c
2019-11-12 15:20:30 UTC,view,12714293,2053013553559896355,"",continental,60.49,514728290,00003701-7658-4570-92ed-e84209cb1113
2019-11-19 13:59:05 UTC,view,52100005,2137704926053138958,"",nike,86.21,542568987,000039aa-afce-4ae9-bae8-4778ab2c002c
2019-11-19 14:00:08 UTC,view,100005144,2137704926053138958,"",can-am,154.57,542568987,000039aa-afce-4ae9-bae8-4778ab2c002c
2019-11-19 14:00:20 UTC,view,52100007,2137704926053138958,"",jordan,124.82,542568987,000039aa-afce-4ae9-bae8-4778ab2c002c
2019-11-28 12:24:54 UTC,view,1004939,2053013555631882655,electronics.smartphone,vivo,131.28,541806858,00003a1d-d191-4549-a5cf-d16604d8257a
2019-11-28 12:26:11 UTC,view,1004934,2053013555631882655,electronics.smartphone,vivo,208.5,541806858,00003a1d-d191-4549-a5cf-d16604d8257a
2019-11-28 12:27:02 UTC,view,1004937,2053013555631882655,electronics.smartphone,vivo,157.02,541806858,00003a1d-d191-4549-a5cf-d16604d8257a
2019-11-24 19:42:21 UTC,view,39500011,2084218014168776941,"",qiangchi,105.54,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:42:51 UTC,view,39500011,2084218014168776941,"",qiangchi,105.54,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:43:10 UTC,view,39500014,2084218014168776941,"",qiangchi,108.11,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:45:06 UTC,view,44100004,2100065069302809284,"","",142.09,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:45:39 UTC,view,44100004,2100065069302809284,"","",142.09,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:46:22 UTC,view,44100004,2100065069302809284,"","",142.09,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:46:45 UTC,view,44100001,2100065069302809284,"",keter,147.24,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-24 19:46:53 UTC,view,44100001,2100065069302809284,"",keter,147.24,396477034,00003b53-4634-4e96-a78b-4fc39a362d42
2019-11-15 05:10:30 UTC,view,6200324,2053013552293216471,appliances.environment.air_heater,electrolux,72.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:10:47 UTC,view,6200324,2053013552293216471,appliances.environment.air_heater,electrolux,72.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:11:08 UTC,view,6200571,2053013552293216471,appliances.environment.air_heater,almacom,54.38,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:11:46 UTC,view,6200600,2053013552293216471,appliances.environment.air_heater,almacom,47.62,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:13:17 UTC,view,6200260,2053013552293216471,appliances.environment.air_heater,midea,45.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:14:14 UTC,view,6200260,2053013552293216471,appliances.environment.air_heater,midea,45.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:14:24 UTC,cart,6200260,2053013552293216471,appliances.environment.air_heater,midea,45.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:14:32 UTC,view,6200260,2053013552293216471,appliances.environment.air_heater,midea,45.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:15:29 UTC,view,6200690,2053013552293216471,appliances.environment.air_heater,oasis,35.78,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:16:22 UTC,view,6200259,2053013552293216471,appliances.environment.air_heater,midea,55.58,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:16:35 UTC,view,6200260,2053013552293216471,appliances.environment.air_heater,midea,45.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:17:02 UTC,view,6200260,2053013552293216471,appliances.environment.air_heater,midea,45.05,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:17:11 UTC,view,6200259,2053013552293216471,appliances.environment.air_heater,midea,55.58,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:17:20 UTC,view,6201397,2053013552293216471,appliances.environment.air_heater,midea,77.2,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:17:56 UTC,view,6201397,2053013552293216471,appliances.environment.air_heater,midea,77.2,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:18:03 UTC,view,6201397,2053013552293216471,appliances.environment.air_heater,midea,77.2,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:18:12 UTC,view,6200263,2053013552293216471,appliances.environment.air_heater,midea,33.21,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:18:30 UTC,view,6200261,2053013552293216471,appliances.environment.air_heater,midea,60.23,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:19:09 UTC,view,6200261,2053013552293216471,appliances.environment.air_heater,midea,60.23,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
2019-11-15 05:19:27 UTC,view,6200892,2053013552293216471,appliances.environment.air_heater,midea,61.52,512437102,00003d51-f077-4b44-a0cc-4e9282a439a1
